id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
a0703313-0150-4017-ae1d-98102afbd9f9,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030042.mp3,Ibrahim,Ar-Rum,Al-Humaza,Ash-Shura,2,
bd37d591-f78f-4898-b8da-ee933cecf230,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/048017.mp3,An-Nazi'at,Al-Fath,Al-Ankabut,Ash-Shura,2,
0f6aa80f-e1cf-4c2d-9704-102c96466fc2,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/031029.mp3,Al-Furqan,Luqman,Ta-Ha,Al-Burooj,2,
6e3a33c8-6ae7-4709-a4a9-ca4504e6d92f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/036082.mp3,Ya-Sin,Al-Kahf,Sad,Al-Kawthar,1,
1322e224-94ad-45d4-98fa-7af92ce6b0b1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/050007.mp3,Al-Qiyama,Al-Waqi'a,Al-Lail,Qaf,4,
2fd221cd-b446-4417-b1cd-423141be339a,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/056018.mp3,Al-Waqi'a,Maryam,Qaf,Al-Jumu'a,1,
a8e453e6-0348-42e5-a68e-7679b9c49ea9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035032.mp3,Al-Humaza,Ash-Shura,Az-Zukhruf,Fatir,4,
24e1824d-ee81-4d96-a2aa-ec7ecf1604d3,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051013.mp3,Adh-Dhariyat,At-Tahrim,Al-'Alaq,As-Sajda,1,
228643a2-ee0c-4692-9b0a-9c108fd45c7d,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/032011.mp3,As-Sajda,Az-Zumar,Al-Fatiha,Qaf,1,
6f038fc5-5147-475c-b835-1e7fcdcc3d30,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/042048.mp3,Luqman,Ash-Shura,Al-Hajj,Maryam,2,
77819530-4480-4dad-9ca3-080afc1f2632,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/055024.mp3,Ad-Dukhan,Ar-Rahman,An-Nahl,Al-Ma'arij,2,
41db43bb-9f3f-4797-9542-d93f50ca2b4e,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/055034.mp3,At-Tur,Ar-Rahman,Fatir,Ash-Sharh,2,
f9cd8ad9-59dc-42f0-bf01-2dbaeaec52eb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/033055.mp3,Al-Fath,An-Naml,Ya-Sin,Al-Ahzab,4,
7c274f43-61b3-458f-b372-00e89fd4d10c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043052.mp3,Al-Inshiqaq,Az-Zukhruf,Al-Fil,Al-Ankabut,2,
5f0af543-76ed-4c36-9efd-c289b2be84c0,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057018.mp3,Yunus,At-Tur,Al-Hadid,At-Talaq,3,
1d9c0d3c-61dc-4e16-8672-1c8f42faa7b7,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056020.mp3,Al-A'la,Al-Ahqaf,Al-An'am,Al-Waqi'a,4,
47eda836-3105-4487-a0f6-57e6a4c611ef,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039050.mp3,Az-Zumar,At-Tawbah,Al-Jinn,Al-Ma'un,1,
180a437c-b9e5-4a6e-aafa-49d057042794,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/033036.mp3,Al-Kahf,Muhammad,Al-Ahzab,An-Nasr,3,
c6d0687d-b067-49a5-bdac-ba069cb7c6ff,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036063.mp3,Muhammad,Al-'Adiyat,Ya-Sin,Qaf,3,
59492e7e-09f3-455d-9e1a-003bef961fb1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/037029.mp3,Ash-Shu'ara,As-Saffat,Aal-E-Imran,At-Takwir,2,
6e39be25-63d6-49e0-bd0b-4addf1272239,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/056091.mp3,Al-Waqi'a,An-Nasr,Ash-Shams,Al-An'am,1,
ba0f9512-b50a-4910-a9ed-3b55e8ccaaac,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039014.mp3,Sad,Al-Ma'idah,Al-Lail,Az-Zumar,4,
c0309f15-da2a-45f6-84af-1f60e2552b2e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041003.mp3,Fussilat,Nuh,Al-Munafiqoon,Luqman,1,
93481e18-2fef-4d82-ab7e-e47e350bf385,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/033052.mp3,Al-Fajr,Al-Anfal,Al-Ahzab,Sad,3,
4830759d-db61-4189-9704-7b0f3866f8fa,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035026.mp3,Al-Mumtahina,Al-Munafiqoon,Fatir,Ash-Shura,3,
78837eef-069f-448e-a35f-f91cff4c2044,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/040018.mp3,Ash-Shams,Quraish,Ghafir,Al-Falaq,3,
979d62b3-a7ce-465e-b385-1d5dedc7b091,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050009.mp3,Ar-Ra'd,An-Nisa',Qaf,Al-Fath,3,
0393c7ee-aa2c-48e0-be66-56033b8da8e5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/050002.mp3,Al-Hajj,Qaf,Al-Mursalat,Al-An'am,2,
e737e488-83fb-4145-b4e9-eb679b76c472,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/029053.mp3,Al-Qamar,Al-Haqqah,Ibrahim,Al-Ankabut,4,
b2a18e0b-646e-4feb-91ec-0f91acffec22,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/045021.mp3,Al-Jathiya,Al-'Adiyat,An-Nas,Yunus,1,
88ff1fb3-04fe-4849-b4aa-7a6f128abbbf,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/034016.mp3,Saba',Al-An'am,An-Nahl,Al-Infitar,1,
d1dba68e-bc86-4c49-af9a-5e3d0d610606,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/050024.mp3,Qaf,At-Takwir,Al-Kawthar,Al-Insan,1,
4f564a2d-5d46-4a85-9155-699a182465bd,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/036034.mp3,Ya-Sin,Ash-Sharh,Fatir,As-Saff,1,
f7850ed7-5a3d-4611-9019-fa846f1ffa98,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035042.mp3,Al-Bayyina,Fatir,Al-Qiyama,Al-A'raf,2,
8447fb77-b102-481e-baa6-425e93521fe7,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041013.mp3,Al-Baqarah,Fussilat,Al-Qalam,At-Tin,2,
737682fc-2eed-4335-9339-12ba2a4b2cf5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/055078.mp3,Al-Fatiha,Ar-Rahman,Az-Zalzala,Al-Hashr,2,
2a5f41e3-b1d6-444d-b3c7-da7bf6187dda,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041023.mp3,Fussilat,Al-Infitar,Az-Zukhruf,Qaf,1,
70eddf42-2b60-4681-9eb0-6dbb70fab7c0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032011.mp3,Al-Hujurat,Al-Mu'minun,As-Sajda,Al-Asr,3,
31a1f1de-927c-4196-811a-b0d4af17b9f2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048005.mp3,Al-Anfal,Al-Fath,Ad-Duhaa,Al-Baqarah,2,
4174eae3-87a1-43e3-9b43-ae57a36abc7d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035033.mp3,Fatir,Ash-Shams,Muhammad,Saba',1,
c3ebd8da-70ee-4bb5-894c-50f892264ada,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057012.mp3,Abasa,Al-Hadid,Al-Muzzammil,Al-Qari'a,2,
575c01bc-5fdb-4b01-8b9d-2e0a2c7ada66,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052010.mp3,Al-Mursalat,Az-Zumar,At-Tur,An-Nas,3,
f312b4a7-7e3e-4036-89aa-b70574b23765,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/045010.mp3,As-Saff,Al-Anbiya,Al-Jathiya,Al-Waqi'a,3,
c5fa484b-a299-4fe5-97c7-5f831bcf978f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/049005.mp3,Al-Jinn,Al-Asr,Al-Hujurat,As-Sajda,3,
3bac2262-29fb-401b-beec-2591c935eced,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/054018.mp3,As-Saff,Ad-Duhaa,Al-Qamar,Muhammad,3,
973774fd-2bdd-49d0-9ab3-b7ddb6064cbe,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041027.mp3,Ar-Ra'd,Al-Anfal,Fussilat,Abasa,3,
22d8d6cc-c8af-46ab-a288-4f2d32ff567e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/039035.mp3,Sad,Az-Zumar,Hud,Al-Baqarah,2,
55aed40c-5b02-43a5-b6c3-04c7b511a437,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/029045.mp3,Al-Waqi'a,Al-Ankabut,As-Saff,At-Takwir,2,
535ca9aa-139e-4fa6-bffc-181f50b6550f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056011.mp3,Al-Mujadila,Al-Ma'arij,Al-Waqi'a,Fatir,3,
2737e061-09a5-4e11-a659-2e36c954f86e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033035.mp3,Al-Mulk,Al-Ahzab,Adh-Dhariyat,Qaf,2,
62519411-a56b-418c-82cf-c46308a8f9af,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/040037.mp3,At-Tariq,Al-Hajj,Az-Zukhruf,Ghafir,4,
939f6a24-187f-47ad-a143-26b594dc00bf,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/030034.mp3,Al-Kafirun,Qaf,Al-Hadid,Ar-Rum,4,
b7d07181-e01e-46f7-86d3-7223f8000125,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047035.mp3,Ash-Sharh,Muhammad,Az-Zukhruf,Al-Waqi'a,2,
dc931500-04f9-408a-8864-03a76f0b40fa,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/042017.mp3,Al-Mursalat,Ash-Shura,As-Saff,Al-Anbiya,2,
27c931df-9ee3-4370-8d5b-d05de640b988,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/034053.mp3,Al-Mutaffifin,Al-Hajj,Saba',Al-Hadid,3,
5a104daf-ac3e-4c5c-bcbb-608b45b98876,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/036060.mp3,Al-Munafiqoon,At-Tur,Al-Hijr,Ya-Sin,4,
bde016a9-2bc2-4ed6-b432-44d61b07a16e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032009.mp3,Al-Hijr,As-Sajda,At-Tin,As-Saff,2,
6bdc7336-aae7-45a4-9b3b-556cfd2e5c7c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/044013.mp3,Al-Qalam,Aal-E-Imran,Ad-Dukhan,Al-Qasas,3,
979134f1-30d4-4338-b64d-773b64e8fc06,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/036029.mp3,An-Naba,Ya-Sin,Al-'Adiyat,At-Taghabun,2,
422b1fd2-72fc-418c-975e-c8ddc8c9d6ec,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046015.mp3,Al-Munafiqoon,As-Saffat,Al-Ahqaf,Al-'Alaq,3,
1799e99c-bec6-47d3-94ad-bece2fc4c82f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035027.mp3,Aal-E-Imran,Fatir,Al-Kafirun,Yunus,2,
124803cf-0f3a-4bde-acfb-ac80360ace60,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/053048.mp3,Sad,An-Naml,Al-Masad,An-Najm,4,
70dd4777-f045-43c1-bf53-4eaf2bf6bbbf,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/056020.mp3,At-Tawbah,Al-Waqi'a,Al-Falaq,Al-Ma'un,2,
ccca3f68-7bee-4646-8391-92a7796846e2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032016.mp3,Al-Munafiqoon,Al-Asr,As-Sajda,Al-Ma'arij,3,
eab77d8b-907d-45eb-9700-9688daed331b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038025.mp3,Sad,Al-Baqarah,Yunus,Al-Kawthar,1,
cec7933f-c00a-48f9-8e12-f7d2b94755ff,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/034019.mp3,Al-Jathiya,Al-Lail,Saba',Al-Qalam,3,
4734b6ca-2d4d-499e-b567-164d4140ab52,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041038.mp3,Adh-Dhariyat,Al-Waqi'a,Al-Humaza,Fussilat,4,
8b77e54f-b92d-4b87-9965-70e0abb13acf,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047033.mp3,Yusuf,Muhammad,Al-Mursalat,Adh-Dhariyat,2,
8d7d1aff-b461-44cd-a9c8-4d4fbe0dc123,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/035033.mp3,Al-Kahf,Fatir,Al-Ankabut,Ibrahim,2,
d490846f-c749-460b-880a-a855dc912975,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/034040.mp3,Saba',Al-Hashr,Al-Balad,An-Nas,1,
6461a72d-5dcd-4d2b-919b-82eed39dfbe4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/047016.mp3,Muhammad,Al-Anbiya,Al-Fath,Al-'Adiyat,1,
e11b3bdd-7387-42ec-b05c-2e44d9b6a59c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034021.mp3,As-Sajda,Al-Muzzammil,Yusuf,Saba',4,
230f68cd-34b3-4f43-9f9a-38e044426421,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/037023.mp3,Al-Fath,Nuh,Al-A'la,As-Saffat,4,
f5c521d7-8824-4ef9-9853-40300566a745,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/037163.mp3,Al-Fath,As-Saffat,Al-Kahf,Abasa,2,
45cdbcc2-d8b8-419b-8c5b-b02ed174ce68,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048024.mp3,An-Nazi'at,Hud,Al-Fath,As-Saffat,3,
4b660274-362c-4976-9b6a-1371f44d75e9,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/029068.mp3,Al-Fatiha,Fussilat,Al-A'la,Al-Ankabut,4,
3546205f-a17a-41ef-84d5-e2305907a6dd,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/029069.mp3,Al-Mu'minun,Al-Ankabut,Al-Kafirun,Al-Fath,2,
16aa0020-e1af-439c-8578-d1e99989e578,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/042043.mp3,Al-Qasas,An-Naml,Ash-Shura,Ad-Duhaa,3,
be3f4c6c-56ac-4494-9995-b1190a7a7de3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054018.mp3,Al-Jinn,Al-Qamar,Az-Zalzala,At-Tawbah,2,
f733ed65-ce76-4d52-950d-a0718e513759,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/041033.mp3,Al-Ma'un,Fussilat,Al-Ikhlas,Ad-Dukhan,2,
296baa00-b511-4541-a722-b00fdb93db74,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/038053.mp3,Sad,Al-An'am,Ar-Ra'd,Al-Qadr,1,
11c14cf2-8f85-4c66-9566-e82c34b63360,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/050023.mp3,Ash-Shams,Abasa,Qaf,Al-Hadid,3,
84b76dca-e169-48a0-aa42-28afa40f9d9f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/053028.mp3,Aal-E-Imran,As-Sajda,An-Najm,Maryam,3,
1d0abe1a-626f-4c09-8ab9-9a8274e21766,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/031029.mp3,Luqman,Al-Qalam,Al-Jumu'a,Muhammad,1,
41c4971a-32ef-43c7-a743-a0777f729840,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/034052.mp3,At-Takathur,Saba',Al-Hijr,Al-Burooj,2,
a8a9de0a-3fc9-43ed-9492-febe9404467a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/051035.mp3,Al-Fajr,Adh-Dhariyat,Al-Anfal,Ta-Ha,2,
96ccdc58-7081-41e5-b868-13a3a5ea51f9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/032019.mp3,At-Taghabun,An-Nazi'at,As-Sajda,An-Nas,3,
e7cab807-4cd5-4946-9113-68742b5f7431,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/030033.mp3,Ar-Rum,Al-Mumtahina,Al-Qadr,An-Nasr,1,
cbfa1446-8c11-45cc-a6d9-2a49a2d55ace,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/036071.mp3,Al-Mujadila,Maryam,Ya-Sin,As-Sajda,3,
0fe2d91b-c633-44df-a3ab-015f81027f5a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/046009.mp3,Al-Ahqaf,An-Najm,Al-Ma'idah,Ar-Rahman,1,
6f6263e2-21a8-47c1-b080-423a58379b10,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046024.mp3,Al-Ahqaf,Al-Qari'a,Ash-Sharh,Ad-Duhaa,1,
0dd26731-5b66-4829-ad40-866a304cca81,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/055040.mp3,Al-Fajr,At-Tawbah,Ar-Rahman,Al-Hadid,3,
96ce8a3e-fddf-4853-821d-827702f65c6e,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/029053.mp3,Fussilat,Al-Ankabut,Ash-Sharh,Al-A'la,2,
a802a4e8-d5aa-4ffb-be27-4e4cd58c5b28,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050025.mp3,Qaf,At-Tariq,Maryam,Al-Masad,1,
919803a7-6c12-4847-897e-7f76905e6417,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047009.mp3,Muhammad,Al-Mumtahina,At-Tahrim,An-Nasr,1,
37b07d9d-4ffc-427e-ab59-23fa0b26663e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047003.mp3,Al-Ikhlas,At-Tur,Muhammad,An-Nahl,3,
e87d1cd4-e924-4b06-aabd-7b3f5eed1846,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/053035.mp3,Al-Hadid,Muhammad,An-Najm,Al-An'am,3,
a77a2d2e-b499-4bbd-86ba-273077c0fb87,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048007.mp3,Hud,Al-Fath,An-Nas,Al-Qalam,2,
98d437f6-dc3c-49b1-81c1-17ae43005d7b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/056009.mp3,At-Tariq,At-Tin,Al-Waqi'a,Nuh,3,
99bb0f0a-b568-403d-a8a5-9fdef7722211,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043050.mp3,Al-Jinn,Al-Lail,Az-Zukhruf,Al-Mursalat,3,
66933c40-45e0-4146-a92b-34981b99d2f7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/033053.mp3,Abasa,Ta-Ha,Nuh,Al-Ahzab,4,
c182233f-de20-486b-b20e-5f5dcd33a956,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/046025.mp3,Al-Ahzab,Al-Ahqaf,Al-A'raf,Ash-Shu'ara,2,
862ebb39-5432-4daa-aeba-55359c47b776,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/052013.mp3,At-Tur,Maryam,Al-Hashr,Al-A'raf,1,
3988017f-0d06-4e33-8337-c075e22b219c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/052024.mp3,At-Tur,Yunus,Qaf,Al-Furqan,1,
2745b389-9154-479d-a912-52e05e8d3695,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/053042.mp3,Al-Ma'arij,Al-Jinn,Al-'Adiyat,An-Najm,4,
2dee360c-2f13-4c93-b6eb-2200924fcb87,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/046027.mp3,Al-Ahqaf,Ibrahim,Ya-Sin,An-Naba,1,
ec5340b0-e8da-4314-92eb-e7a99b7fca96,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/039058.mp3,Al-Kahf,Az-Zumar,Al-Ahqaf,At-Tin,2,
0caa5bf0-1a72-4111-ad09-f4e2b6dab160,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/050013.mp3,At-Tawbah,Adh-Dhariyat,Qaf,An-Nur,3,
a85569a3-012d-4a04-8c65-3a576b327c83,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/052047.mp3,At-Tur,Al-Fath,Al-Hadid,Al-Hashr,1,
f1899a55-5e0f-4dde-9162-d8fc4d21d8cb,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/037153.mp3,As-Saffat,Al-Baqarah,Al-Infitar,Ta-Ha,1,
12a18c76-d2d0-40f1-8ece-9486ca6ee523,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/048007.mp3,Al-Kahf,Al-Fath,Al-Muzzammil,Al-Humaza,2,
44730d68-f9e5-4e17-a388-6af7c22b9c54,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/042019.mp3,Al-Mutaffifin,Ash-Shura,Al-Isra,Al-Qasas,2,
cd6781ef-2006-49d7-9d6d-69b1101605bc,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/051022.mp3,Adh-Dhariyat,At-Tur,Al-Insan,Al-Hashr,1,
05a8de65-b3ee-4d45-904a-fdeaa100a4d6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047003.mp3,Muhammad,Yusuf,Al-Kahf,Al-Balad,1,
b75d4a0e-6920-41d1-89ee-daf5ea5843a5,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/039029.mp3,Al-Qasas,Al-Anfal,Az-Zumar,Yunus,3,
c621dfc5-f9a6-486f-a258-1ba7130537e1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/045029.mp3,Ta-Ha,Yunus,Al-Jathiya,Al-Humaza,3,
98b46628-6827-482f-a4dc-99feb5f61eb2,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051024.mp3,Ad-Duhaa,Adh-Dhariyat,Al-Kahf,Al-Qadr,2,
b0e38b6a-d8fc-41b6-a01d-e9d302cd7a83,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/034047.mp3,Saba',Al-Balad,Al-Ankabut,At-Tahrim,1,
73b63a78-0e79-4705-89c7-29a8ff62f2ef,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039048.mp3,Az-Zumar,At-Takathur,Al-Kafirun,Al-Ma'arij,1,
f0db20d6-a086-4b43-890d-2d0dad1e19a3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/049012.mp3,Ad-Duhaa,Al-Hujurat,An-Nisa',Nuh,2,
66bec316-a1f7-4235-81bc-091211cd2df8,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047002.mp3,Al-Fath,Sad,Al-Masad,Muhammad,4,
77aadd21-0afa-4a65-a802-7d3f5b805973,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/032013.mp3,Yusuf,Al-Munafiqoon,An-Najm,As-Sajda,4,
56255f6b-ad70-45d4-9e45-30bf27cad27c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/044047.mp3,Fatir,Ad-Dukhan,Ibrahim,Al-Hujurat,2,
da142ffd-0e23-49fd-99c4-f584588dbe31,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041044.mp3,Al-Inshiqaq,Fussilat,Al-A'la,Aal-E-Imran,2,
c50d8fca-ffb8-44a7-84a5-6f166588170e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039073.mp3,Al-Qadr,Yusuf,Al-An'am,Az-Zumar,4,
c151793b-7179-42fa-aeb5-b2a31e2a61c3,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/052005.mp3,Al-Isra,Al-Masad,At-Tur,Quraish,3,
28796438-36a9-4d3e-aed6-5a5d2f15bde0,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/040041.mp3,Ghafir,Maryam,Al-Hujurat,An-Nahl,1,
96c1a061-982b-4b5b-b823-bbfbd4ec9473,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/044022.mp3,As-Saff,Al-Ahzab,Ad-Dukhan,Al-Infitar,3,
99c2e813-51a8-4205-bed2-e7279a0f2898,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/033036.mp3,Al-Ahzab,At-Tin,Al-Muzzammil,Al-Mutaffifin,1,
ee6fad1a-2682-444d-8187-2df5b89d63b5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/038063.mp3,Al-Mu'minun,Sad,An-Nazi'at,Al-Ahqaf,2,
c4a58fea-f440-4588-a595-32721364c01f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/051024.mp3,Al-Hadid,Adh-Dhariyat,Al-Hajj,Ash-Shams,2,
2aa1343d-6323-4e60-920c-0ccde9ca6a37,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/042002.mp3,Al-Qadr,Al-Munafiqoon,Ad-Duhaa,Ash-Shura,4,
85fc632e-ba8b-49e2-829a-77fe4dbcf5bb,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/042045.mp3,Al-Ma'idah,Al-Kawthar,Ash-Shura,Al-Mursalat,3,
42593f82-12e8-4c1a-8620-b82ac115b8c6,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046002.mp3,Al-Inshiqaq,Al-Hadid,Al-Jathiya,Al-Ahqaf,4,
26c63a6e-dcf8-44c7-97cb-c3e111d42947,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/034046.mp3,An-Nisa',Al-Furqan,Saba',Al-Qasas,3,
2b01de15-f863-44c6-b2c4-0782557445c7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/042008.mp3,Al-Isra,Ta-Ha,Al-Ghashiya,Ash-Shura,4,
19d4ded6-8285-4a77-a68a-3a4081875ca1,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/035038.mp3,Al-Ankabut,Al-Fil,Fatir,Al-Jathiya,3,
28c1db20-e4b0-4bf0-af0c-cb4e520b3d18,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043042.mp3,Ad-Dukhan,At-Taghabun,Al-Waqi'a,Az-Zukhruf,4,
e3fb6d72-ca66-46a0-a677-7ac74aa01829,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045030.mp3,Ar-Rum,Muhammad,Al-Jathiya,An-Nas,3,
a1ad7bf2-33bb-4e86-a404-b27d6a9d3dcb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056014.mp3,An-Nasr,Nuh,Al-Waqi'a,Al-Isra,3,
