id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
aa87795b-3701-46a4-8fc5-7a4c1447d431,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074038.mp3,Al-Anfal,Al-Muddathir,Quraish,Ash-Shams,2,
366b87cc-81a3-4297-b481-33d9f7858093,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067014.mp3,Al-Ma'idah,Al-Qiyama,Al-Mulk,An-Naml,3,
63ae5366-ef78-46a4-89b5-30a510682836,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/075029.mp3,Ar-Rahman,Al-Hashr,Al-Qiyama,Al-Anfal,3,
ff23b440-6e9d-4207-9613-aed35eeef3ae,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077006.mp3,Al-Inshiqaq,Al-Mursalat,Al-Fath,Al-Ahzab,2,
fedbe144-d86f-41c2-8839-c54c938345af,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074017.mp3,An-Naba,Al-Qamar,Al-Humaza,Al-Muddathir,4,
8df2a763-56a7-4e9c-9f17-b35cc360bf5b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068046.mp3,Al-Qalam,Ash-Shams,Al-Hijr,Yunus,1,
077ee76b-d014-4424-b8a6-642019ecdc8b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069034.mp3,Al-Munafiqoon,Al-Ma'arij,Al-Kafirun,Al-Haqqah,4,
5bcf5d1a-a2db-4922-acff-a8ace4189c5a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073004.mp3,Al-Muzzammil,Adh-Dhariyat,Al-Hajj,Ad-Dukhan,1,
23353a74-0064-465e-b892-6ad1e3c2c84b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068010.mp3,At-Takwir,Al-Qalam,Al-Qasas,Al-Qari'a,2,
4a6e2a8a-2ff6-4d51-8884-2f593b9e8a90,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/071014.mp3,Al-'Alaq,Sad,Nuh,Al-Mujadila,3,
31731b7a-183b-4ed4-88c1-04585fff0b48,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067020.mp3,Al-Mulk,An-Naml,Al-Asr,Al-Waqi'a,1,
a9e931f7-afff-436a-a377-6f6f5c47ddea,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073012.mp3,Ibrahim,Al-Muzzammil,Al-Balad,Al-Jinn,2,
8858a203-f126-4f78-af36-c5368acfed46,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074003.mp3,Al-Jumu'a,Al-Isra,Al-Muddathir,Al-Mu'minun,3,
4e32e7c2-1399-411c-a4f0-065efedd6beb,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069036.mp3,An-Nazi'at,Al-Haqqah,Ash-Shams,Al-Infitar,2,
62179bd3-ece6-411a-b9a5-8ae307235b26,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069013.mp3,Al-Haqqah,At-Tahrim,An-Nazi'at,Al-Fath,1,
ba735c7c-c3b7-41a4-a179-092d876a7dd1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067024.mp3,Fussilat,At-Takathur,At-Taghabun,Al-Mulk,4,
1cc768fd-04b0-4eb4-8839-6e42bbcf578b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076028.mp3,Al-Insan,Qaf,At-Takathur,Al-Furqan,1,
fe6bc7b6-1cbd-4d3e-920d-b51bc3cd7aae,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068052.mp3,Ash-Shura,Al-'Adiyat,Al-Qalam,Maryam,3,
1ba23186-daa2-4221-947a-6957be80539c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074023.mp3,As-Saff,Al-Waqi'a,Al-Fil,Al-Muddathir,4,
fe1bf617-ad89-4b26-a9d0-3ea0b9d8d704,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076008.mp3,Al-Fatiha,Al-Asr,Aal-E-Imran,Al-Insan,4,
dc471005-02c4-461d-84b5-14fce23b9030,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076030.mp3,Al-Insan,Al-Fatiha,Al-Ghashiya,Al-Kawthar,1,
b9804b08-a25d-4bd8-bc3a-4056daf1d4cf,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/073014.mp3,Al-Haqqah,Al-Muzzammil,Al-Muddathir,An-Nisa',2,
99328931-2095-40cd-8c44-636b5dbf55ed,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068011.mp3,Al-Inshiqaq,Al-Waqi'a,Al-Qalam,Al-Balad,3,
6222d191-773e-42b8-b56b-ada4b57e29cf,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069003.mp3,At-Tariq,Al-Haqqah,At-Taghabun,Al-Ankabut,2,
25b21392-173b-4f12-b3a2-0c7ea3f872f9,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069001.mp3,Al-Hijr,Al-Ghashiya,Al-Haqqah,Abasa,3,
13088624-f8fd-446c-9447-a9f1073c288a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068002.mp3,Al-Humaza,Ibrahim,Al-Hajj,Al-Qalam,4,
b71cdf34-c25e-44a7-80f7-2956c7e49776,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072011.mp3,Al-Jinn,Al-Fath,Az-Zumar,An-Nasr,1,
8454bea5-7570-41a5-ae89-68e06715feac,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077030.mp3,Al-Mursalat,Yunus,An-Nahl,Ar-Rum,1,
d12b0f4c-48df-422d-b6a5-d48ffac12995,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069008.mp3,An-Najm,Al-Haqqah,Al-Kahf,Al-Qari'a,2,
aa820600-b4c8-4603-96ec-d53c90101d70,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075025.mp3,Al-Balad,Al-Qiyama,Al-Hajj,Al-Ahqaf,2,
571cf65e-e7f9-45a7-8174-eda505c3ad30,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067019.mp3,Al-Baqarah,As-Sajda,Al-Balad,Al-Mulk,4,
9cd3a557-8671-4a70-88cc-c3812512d330,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068022.mp3,Al-Jumu'a,Al-Masad,Al-Muddathir,Al-Qalam,4,
70215256-cac1-488e-8325-df0e80267527,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/076029.mp3,Yunus,Al-Insan,Al-Waqi'a,Abasa,2,
7a45a749-e600-4f2f-83fd-b3f5f9b76c63,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071014.mp3,An-Naml,Nuh,Al-Isra,Ar-Rum,2,
4f776a4f-89bf-4a07-a990-3ceaeaf83804,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075018.mp3,Al-Mumtahina,Al-Hashr,Al-Fatiha,Al-Qiyama,4,
ccb67168-5e16-445c-ada2-998ac4446271,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076022.mp3,Al-Ma'idah,Yunus,Al-Insan,Al-Haqqah,3,
c725ba30-85b5-4a47-8f73-5ca7666291eb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067022.mp3,Al-Fatiha,Al-Qamar,Al-Mulk,Al-Ahqaf,3,
db7c6340-d980-45c9-97a6-4437ee781b9f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072028.mp3,Al-Isra,Al-Jinn,Fatir,Ash-Sharh,2,
0aced42e-334a-4ab6-871c-e98ca469b8f8,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075007.mp3,Al-Haqqah,Al-Qiyama,Fatir,Al-Jathiya,2,
5e7f197a-1843-4c44-942d-600281504635,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074014.mp3,Al-Muddathir,Ya-Sin,Al-Jumu'a,Al-Fatiha,1,
5c8d7210-04d3-4ffa-aeb7-5b39990df731,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068051.mp3,Al-Isra,Al-Ma'un,Ash-Sharh,Al-Qalam,4,
80c98009-28d6-4892-9857-dfd6c739aed2,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070030.mp3,Al-Qasas,Al-Qalam,Fatir,Al-Ma'arij,4,
786cdaf8-7b98-409c-ac4e-904f39df595e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072022.mp3,Al-An'am,Al-Jinn,Ar-Ra'd,Al-Ma'arij,2,
8ba678d7-cbbe-4667-bdc3-5f9d1d78d98d,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075004.mp3,An-Nasr,Muhammad,Al-Ma'idah,Al-Qiyama,4,
5e8016c8-1b5b-4ec9-a0ff-8887dc4581cc,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/070020.mp3,Al-Mursalat,Al-Jumu'a,Al-Ma'arij,As-Saff,3,
6613a3c6-d247-4cfd-a333-3438130b744f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/067002.mp3,Al-Mulk,Al-Muzzammil,Nuh,Ibrahim,1,
bdc50088-f427-4272-ab17-d42014247587,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073002.mp3,Al-Baqarah,Al-Fil,Al-Muddathir,Al-Muzzammil,4,
b1fb547d-10d8-40a8-b150-458bb15dfac4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/068037.mp3,Ash-Shams,Az-Zalzala,Al-Qalam,Aal-E-Imran,3,
d18b7b9a-caa1-4d69-9b11-54752b2f0414,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071018.mp3,Nuh,Al-Ankabut,Al-Lail,Al-Fatiha,1,
0a875149-6ed6-4669-a1a6-02f494698168,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077048.mp3,Al-Fatiha,Al-Mursalat,Al-Hijr,Al-Mumtahina,2,
1bf0149f-68d4-4b6c-b377-18c4dc988851,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069004.mp3,Al-Qasas,Nuh,Al-Haqqah,As-Saff,3,
be5434dd-066f-471f-8f04-b3ab02ff32eb,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068023.mp3,As-Saffat,Al-Qalam,Al-Inshiqaq,Al-Anbiya,2,
1ce2d271-c8fb-40b9-ba86-da72823c8af2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071015.mp3,Al-Bayyina,Nuh,Ghafir,Qaf,2,
90562dfb-cc05-4dc5-a079-581aa3b8195c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076010.mp3,Al-Anbiya,Al-Insan,An-Naba,Ya-Sin,2,
b73ba58a-5697-4c1d-879f-a777c2451be5,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/073020.mp3,An-Nahl,Al-Hajj,Al-Muzzammil,Al-An'am,3,
6d35792a-3846-4cb7-a7e1-43817fc10eb6,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073020.mp3,Yunus,An-Nisa',Ar-Rahman,Al-Muzzammil,4,
591597d4-6425-45e2-9941-c2176bb914b7,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068002.mp3,Sad,Al-Qalam,Al-Jumu'a,At-Taghabun,2,
58316249-2707-4b1d-8038-28e98b45424f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/073014.mp3,Al-Jinn,Al-Muzzammil,Al-An'am,Ash-Shu'ara,2,
3cc24962-a387-4c43-8c4d-202cadf448d4,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074008.mp3,Al-Waqi'a,Ibrahim,Al-Qalam,Al-Muddathir,4,
1e8e64ec-ccff-4d44-a3f5-b44c792a6635,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067018.mp3,Al-Furqan,Al-Mulk,Yusuf,Al-Ikhlas,2,
8c2bfe21-5076-4a9d-8f2f-1c8923cbbc76,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/074045.mp3,Abasa,Ghafir,Al-Muddathir,Al-Qari'a,3,
1e7c5017-00df-4462-b003-0d6d1fddfa64,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074003.mp3,Saba',Al-Muddathir,Qaf,Al-Insan,2,
493edf5b-463d-483d-bc4e-7b1806ebc5be,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075038.mp3,Al-Qiyama,At-Tariq,Al-Kawthar,At-Taghabun,1,
4da82107-b3eb-4917-9f1f-aab21f0f8805,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/076013.mp3,Al-Insan,Ghafir,Al-Ghashiya,Al-Mu'minun,1,
f7169df3-a383-45fb-8076-3055efee46fc,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067027.mp3,Nuh,Adh-Dhariyat,Al-Mulk,Al-Jumu'a,3,
ecb6e8a4-83c6-4888-b788-a15ef144b873,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/070030.mp3,Ya-Sin,Luqman,Al-Ma'arij,Abasa,3,
f9b0553f-47cb-4894-9fe7-7786d03ed1cf,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074013.mp3,Al-Isra,Al-Muddathir,An-Nasr,Al-Jumu'a,2,
6c8c39df-6279-4e6c-a839-212b7edc7433,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068032.mp3,Al-Baqarah,Al-Ikhlas,Al-Qalam,An-Nazi'at,3,
b516b48b-fe0f-4553-8637-8ddd34cdfaf4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/069040.mp3,Al-Mursalat,Al-Qari'a,Al-Haqqah,Al-Ma'idah,3,
42807244-2c17-48da-b6b5-63ca96eb21d3,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/072003.mp3,Al-Mujadila,Al-Jinn,Al-Falaq,As-Saffat,2,
7444dae3-c00e-46b2-a005-a2369aee6cc2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077028.mp3,Luqman,Al-Mursalat,Hud,At-Taghabun,2,
f3ecb5d2-cea0-4d56-87b8-a8b420fe79b8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/076021.mp3,Al-Insan,An-Naml,Az-Zumar,At-Taghabun,1,
f19fa758-f9a5-49dd-a149-f96d7c1a9add,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070013.mp3,Yusuf,Al-Kawthar,Al-Ma'arij,Al-Waqi'a,3,
89f8ab63-e92b-4574-8dfd-4328d58b0f3a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073010.mp3,At-Takathur,Al-Muzzammil,Al-Furqan,Quraish,2,
3751a137-17e7-4ac0-98ad-546b61e47809,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074006.mp3,Al-Muddathir,Maryam,Al-Burooj,Fatir,1,
55a9fca1-2031-461c-9abb-279f41ac542b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068035.mp3,Ash-Shams,Al-Qalam,Al-Anbiya,An-Nisa',2,
829aa734-b57c-4d0b-aa14-b59b061bdcca,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071028.mp3,Al-Fajr,Ar-Rum,Nuh,Al-Hajj,3,
f735806f-6f9c-48ff-b34c-8d8a127daff4,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071016.mp3,Al-Kafirun,Saba',Al-Waqi'a,Nuh,4,
d8ea1670-a5fa-4388-aec1-fba1e34e6a07,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067015.mp3,At-Takwir,Al-Asr,Al-Mulk,At-Takathur,3,
aab77acb-8f9c-421e-831c-e7747f7066c6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074026.mp3,Al-Ma'arij,Al-Ma'idah,Al-Muddathir,Al-Mumtahina,3,
bed81220-9daa-4837-a376-9937b1b472fe,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071003.mp3,Muhammad,Al-Hajj,Al-Ghashiya,Nuh,4,
ce06412e-a9a7-45ba-8042-d3af9cc025d7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069031.mp3,Al-Bayyina,Nuh,Al-Haqqah,Ibrahim,3,
8f3bd7d4-6e51-4ad9-939b-22ab21e6ba49,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077016.mp3,Al-Mursalat,Al-Ankabut,Al-A'raf,As-Sajda,1,
070007ac-21bb-46e7-83a6-1b726cbb69e4,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067011.mp3,Al-A'raf,Ar-Rahman,Al-Mulk,As-Saffat,3,
1c62f433-a652-403b-8f8b-8d8b7b659351,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/067030.mp3,Al-Fath,Al-Mulk,As-Saff,Al-A'la,2,
34b0ace5-fd44-42c6-8c70-fbc55c31bf7e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/072025.mp3,At-Tawbah,As-Saffat,Al-Jinn,Al-Fath,3,
7cca725a-9bfb-436d-b047-d027c08c902f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069018.mp3,At-Taghabun,Ta-Ha,Al-Haqqah,Al-Qari'a,3,
d36fab9f-8adc-4751-ae8c-fc09b3dc8848,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072024.mp3,Al-Muzzammil,Al-Ma'un,Al-Jinn,An-Nahl,3,
09f8afd6-87ae-4347-9db5-6d6632653ea8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077005.mp3,At-Talaq,Al-Mursalat,Ash-Shura,At-Taghabun,2,
8ff54046-1255-4919-8043-260cdb8f0e07,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067006.mp3,An-Nazi'at,Al-Qasas,Al-Anfal,Al-Mulk,4,
2fc78198-1c7f-43fe-b103-106f304fdf1f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/077006.mp3,Al-Anbiya,Al-Mursalat,Al-Humaza,Al-Qasas,2,
50df18e6-ba53-4650-a754-00680946adcd,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069001.mp3,Al-Hujurat,Al-'Adiyat,Aal-E-Imran,Al-Haqqah,4,
2dfe176d-2603-4d84-8780-07db3bdbf934,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073012.mp3,Al-An'am,Al-Muzzammil,Al-Infitar,Al-Isra,2,
97ec72aa-fe16-44dc-8b15-9d09ddb9b2eb,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077017.mp3,Hud,At-Talaq,Al-Mursalat,Al-Anbiya,3,
c25572d7-0ee0-4609-aa05-a1e089d21940,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074003.mp3,Yunus,Al-'Alaq,Az-Zumar,Al-Muddathir,4,
d04dc050-82cf-4691-ac85-31ae8414edf4,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076002.mp3,Qaf,At-Tur,Ash-Shu'ara,Al-Insan,4,
39ff6193-69a8-4cbf-bb07-94d4ff434075,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071001.mp3,At-Tahrim,At-Talaq,Muhammad,Nuh,4,
b7a489c3-1b16-42db-997a-ba6d73ba8f8b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072002.mp3,Al-Burooj,Al-Jinn,Fussilat,Az-Zukhruf,2,
bae9a9f0-909b-433a-9954-7705930c2c79,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075015.mp3,Ash-Sharh,Al-Ahzab,Al-Qiyama,Al-Waqi'a,3,
05c45044-b093-44bd-a4e3-59cad0656634,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072028.mp3,Al-Jinn,Al-Haqqah,Al-Muzzammil,Al-Humaza,1,
b15de2c2-bde7-4e40-82d1-724b6a081b7a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073018.mp3,Al-Insan,Fussilat,Al-Muzzammil,Al-Jathiya,3,
7e972094-d769-41c5-94bc-86fd45e7458c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/075010.mp3,Al-Inshiqaq,Al-Qiyama,Ash-Shams,Al-Hajj,2,
862b4d11-c6c0-4beb-b794-ad36c5822dff,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073001.mp3,Al-A'raf,An-Nisa',Al-Muzzammil,Az-Zumar,3,
521e5a2a-023c-4823-bc9e-e72aee0eccac,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/068029.mp3,Al-Ankabut,Al-Qalam,Ar-Rahman,Ad-Dukhan,2,
738b7811-cc21-452b-a1db-08c226b04e54,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/074023.mp3,Ghafir,Ash-Shams,Al-Burooj,Al-Muddathir,4,
e32459fb-07dc-4aa0-b9ac-06e28db29863,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071013.mp3,Abasa,Al-Ma'un,Nuh,At-Takwir,3,
022ead13-f58f-45a8-8eba-8c47f4b328b5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069019.mp3,Al-Burooj,Al-Qamar,Ash-Shura,Al-Haqqah,4,
99a08273-f9c4-4183-aa04-55e6dd955b2b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076008.mp3,At-Tur,Al-Kawthar,Al-Insan,An-Nur,3,
4df68299-9a45-4178-bc06-415624e1a969,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069052.mp3,At-Takathur,Al-Haqqah,Yunus,Al-Hadid,2,
a1074981-dd48-4780-8003-68f79c8ef50e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077028.mp3,Al-Baqarah,At-Tahrim,Al-Mursalat,Al-Fath,3,
a36bd2ea-3b3c-485d-8918-505101dfe80c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077003.mp3,Al-Mursalat,Quraish,Al-Munafiqoon,Al-Hijr,1,
1edc4b4b-e718-4056-adc6-b49aeef1c9c3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070012.mp3,Al-Ahzab,Al-Ma'arij,Al-Waqi'a,Al-Mumtahina,2,
a1b28263-4ce6-4871-8642-d0cd2059d45e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072019.mp3,Al-Jinn,At-Tin,An-Nazi'at,An-Nahl,1,
25b55666-6f3d-48c9-a552-bf20fe220084,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/071001.mp3,Al-Isra,Al-Muddathir,Nuh,Al-Anbiya,3,
e00a3abe-2518-4a43-bd32-ea4deb1cf00e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076024.mp3,Al-Insan,An-Nazi'at,At-Tariq,Saba',1,
0134d5d0-f54d-4b40-bb44-cc21a8475f36,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075018.mp3,Yunus,Al-Qiyama,Al-Mumtahina,Al-Baqarah,2,
d10dab40-e636-4f69-8b5b-5b7c347fa5eb,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074049.mp3,Al-Muddathir,At-Talaq,Al-Burooj,Al-Mu'minun,1,
4bf2949b-21fd-4180-bf09-875bcce84126,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/075020.mp3,Fussilat,Al-Qiyama,Al-Kahf,Ash-Sharh,2,
eae5a926-bad6-44c8-9836-900f4e349843,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067021.mp3,As-Sajda,Al-Fatiha,Ya-Sin,Al-Mulk,4,
3794e72f-749d-416e-a0a8-36594b4156bf,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/076018.mp3,Ash-Sharh,Al-Insan,Al-Muddathir,At-Tur,2,
2f7948e7-bd51-4ae0-bb94-664b3b871363,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071014.mp3,Al-Fajr,Al-Anfal,Nuh,Al-Waqi'a,3,
fac1a84f-e368-4a6d-b4d5-316b6ae60898,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067015.mp3,Saba',Al-Mulk,Al-Qadr,Al-Ghashiya,2,
3431a89d-c2d3-4b3b-b324-c51091031f39,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077015.mp3,Al-Inshiqaq,Al-Mursalat,Qaf,Al-An'am,2,
1f9a7cbe-e1d6-483e-9973-620093911d97,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069043.mp3,Ibrahim,Al-An'am,Al-Ma'arij,Al-Haqqah,4,
dc4be50d-c8bc-44e3-9631-9acc2e4196f6,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077003.mp3,Al-Muzzammil,At-Taghabun,Al-Kahf,Al-Mursalat,4,
fbb11520-7cb0-4ae9-b1ea-49849a2b7079,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077028.mp3,An-Nazi'at,Al-Mursalat,At-Tawbah,An-Nisa',2,
cf5aed90-a785-4755-95ab-d53e22a31085,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069048.mp3,Al-Haqqah,Al-Hijr,Az-Zumar,Al-Humaza,1,
19dd020a-be78-4ae4-8158-4dac5697916a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074031.mp3,Al-Qadr,Fussilat,Al-Baqarah,Al-Muddathir,4,
c5f067ca-ffd0-4ee6-9ab9-fd6d0285f5ca,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072017.mp3,Luqman,Al-Jinn,Al-Jathiya,Quraish,2,
bccd371e-3e86-439a-80a9-71d2614f3897,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074021.mp3,Al-Kahf,As-Saff,Al-Asr,Al-Muddathir,4,
c711f7ec-36d0-4dd1-8c1f-41c7c6baf12c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076007.mp3,Al-Jinn,Al-Kafirun,Al-Insan,Sad,3,
7c8439eb-1485-4a00-972b-206336739949,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072015.mp3,Adh-Dhariyat,Al-Jinn,Fatir,Abasa,2,
17086bb2-f943-4101-81bf-0810dcf23146,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/075002.mp3,Al-Qiyama,Al-Burooj,As-Saffat,Al-An'am,1,
dcbabd86-906a-4b25-ac5a-59cfe46db7fc,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069026.mp3,Al-Haqqah,Adh-Dhariyat,Al-Hajj,Ar-Ra'd,1,
6449260b-9385-4c52-8afb-2b691e919472,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071005.mp3,At-Tariq,An-Nas,Ash-Shura,Nuh,4,
0f653ea3-3360-4f55-82b1-ab4fc3aa1535,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/068048.mp3,Al-Qalam,Ash-Shams,Al-Fil,Ash-Shu'ara,1,
0bd51c6a-91af-4b98-87fb-05e64befe13d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074055.mp3,Al-Muddathir,An-Nahl,Al-Waqi'a,Ar-Rum,1,
3848865e-92fe-4e37-8661-d60886ee1e3c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068025.mp3,Al-Qalam,Al-Kahf,Ar-Ra'd,Fussilat,1,
d91d4498-e385-42fa-ae4e-b5be610aa59b,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/074014.mp3,Al-Muddathir,Al-Fatiha,Sad,Al-Balad,1,
